smiles,output,n_atom
O=CC(OCC#N)C#N,-2.210806,13
CC1N2C(=O)OCC12C,-2.8157449999999997,18
CC#CC1C2OC(C)C12,-2.9857389999999997,19
C1OC23C1OC1C2CC31,-2.668928,17
CC(OC(C)=O)C1CO1,-2.899813,19
NC=NC1=NNC=N1,-2.008159,13
CCC1=CC(=NO1)C#N,-2.500495,15
CC1=CCC2CCC2C1,-3.552876,23
O1C2C3OC4C=CC13C24,-2.481859,15
COCC1(CC#C)CC1,-3.196795,21
CCC(COC)C#C,-2.971471,20
O=CCC1CC2OCC12,-2.939253,19
CC1CC2OC2C2OC12,-2.946294,19
CC(CC1CC1)C(C)=O,-3.463895,23
CC12CC(CC1)O2,-2.568215,17
O=C1NC2CC1C2C#N,-2.5175140000000003,15
CC1C(O)C=CCC1=O,-3.009905,19
CC1C2CC1C21CCC1,-3.482646,23
CNC(=O)C(C)C(N)=O,-2.876033,19
O=C1NC2C1C21CCO1,-2.552468,16
CN1CC(O)(C#C)C1=N,-2.6380369999999997,17
CCC#CCC1CC1O,-3.210999,21
CC1(O)C2NC11COC21,-2.622855,18
O=C1CCC(O1)C#C,-2.343928,14
CC(C)OC1(C)CC1,-3.197417,22
CC1CC(C1)NCC#N,-3.165061,21
N#CC12CC3N=CN1C23,-2.363702,14
CC1CN1C1CC=CC1,-3.335326,22
CC1COC2(CC2)CO1,-3.156774,21
C1CC23OC2CCC3O1,-2.971579,19
CC1NC(=O)OC1C#C,-2.607398,16
O=C1C=CC2OC12C#C,-2.335294,13
CC12CC(C3NC13)C2=O,-2.847673,18
COC1C(C)C1C(C)=O,-3.158052,21
CC1C2(C)CC2C11CO1,-3.211294,21
CC(O)C1(O)COC1=O,-2.628759,17
COC12CN3C4C(C14)C23,-2.764868,18
OCCCC12CN1CC2,-3.22432,22
C1CC(C1)=C1CCCC1,-3.543274,23
N=C1OC2CCC2C1=O,-2.602768,16
COC(=O)C1CCC1O,-2.908991,19
NC(=O)CC#N,-1.6160839999999999,10
OC1=NC(NC=N)=CN1,-2.370105,15
CCC1(CC)C2CCC12,-3.716646,25
O=CC1CCC2(CC2)C1,-3.2684860000000002,21
CC1=CCOCC1,-2.582342,17
O=CC1CC2CC(C1)O2,-2.9775400000000003,19
C1C2CN3N=CC=C3C12,-2.788609,17
CCC12COCC1C2C,-3.452975,23
CCC1(COC1)C1CO1,-3.121697,21
OC1C(CC11CN1)C#C,-2.802276,18
CC1C2CC3CC1OC23,-3.273352,21
CC12C(C#N)N1CC2O,-2.661955,17
CC1C2CC2C1C(N)=O,-3.079645,20
C1C2CC=CC12,-2.216165,14
CC12CC1C(=NO)C2O,-2.722057,18
CC12CC3C1N2C3C#N,-2.730484,17
CNC(=O)N1C=CN=N1,-2.351312,15
CC1OC(CO)C1(C)O,-3.07671,21
N#CC1C2C3CCC2N13,-2.738139,17
C1C2OC3=NC1C1C2C31,-2.593599,16
CC1=C(C=CN1)N(=O)=O,-2.3685549999999997,15
OCC1C2OCC12C=O,-2.646559,17
COC(=O)C1=NON=C1,-2.098756,13
COCC1NCC1C#N,-2.861035,19
CCCC(CC#C)OC,-3.413364,23
CC12CC3C1C1CC2N31,-3.108411,20
OC12CC3C1N3C2=O,-2.109041,13
N#CCC1OCC2OC12,-2.5877600000000003,16
C1OC2C3COC12C=C3,-2.700859,17
CC1(CN1)C(=O)C1CC1,-3.054643,20
NC(=O)C1NC1C(N)=O,-2.463236,16
CC1COC23CN(C2)C13,-2.969524,20
OC12CC1C1NC1C=C2,-2.847248,18
CC1OC2CC12C#C,-2.543799,16
CC1=NNC(CCO)=C1,-2.913707,19
CC1NC1C1=CC=CO1,-2.871453,18
CCOCC1=CCOC1,-3.15635,21
O=CC1(CC#N)CO1,-2.148003,13
CC12C3C1C1C2C3C1=O,-2.806911,17
OC12CC(C1)(C2)C#C,-2.5451,16
CCCC1CC(=O)N1,-2.856975,19
CN1C2CC2OC2CC12,-3.013911,20
O=C1NC=CC(=O)N=C1,-2.250694,13
COC1(C)OCC2NC12,-2.95853,20
CCC(O)C(C)(C)C=O,-3.391431,23
CC1N=CNC(=N)C1O,-2.7308310000000002,18
OCC1=CCOC=NC1,-2.7786619999999997,18
CCC1=C(OC)N=NO1,-2.568532,17
CC1CN(C)C(=O)C1O,-3.036734,20
CC1CCCCOCC1,-3.65655,25
NC1=C(N)C(=O)NN=N1,-2.1535159999999998,14
CC12OC1CC2OC=N,-2.744841,18
N#CC1(COC1)C1CC1,-2.849992,18
CC(O)C1CC2(C)CC12,-3.435136,23
OCC12CC(C1)C(=O)C2,-2.985891,19
COC1=NNC(CO)=C1,-2.608832,17
OC1CC2CN3C2C13,-2.593702,17
CC(O)C1COC1C#C,-2.914793,19
COC1(C)C2OC(=O)C12,-2.668818,17
CC12COC(COC1)O2,-2.89869,19
CC1CC2C3CC3C2=C1,-3.303186,21
O=COC1C2OC1C2=O,-2.146484,13
O=C1C2C3CC4C3C1C24,-2.834969,17
CC1C2N1C1CC21C,-2.835274,19
CCC1=COC=C1C#N,-2.7218549999999997,16
CCC1=CC=C(O)N1C,-3.105778,20
OC1C2COCC12,-2.274574,15
OC1C2C1C1CCC21,-2.752446,18
CC1N2CC1(C)C21CC1,-3.270174,22
COC1CC(=O)C1CO,-2.874689,19
CC1CC2CC1C(=O)C2,-3.309112,21
CC1OC2COC12C#N,-2.5599600000000002,16
CCN=C(C#N)N(C)C,-2.989601,20
CC(O)C1CCC(C)O1,-3.391619,23
OC1CC2C1NC2=O,-2.350839,15
NC(=O)C1(O)CN2CC12,-2.592742,17
CC12CC3C1C3(O)CO2,-2.9496029999999998,19
CN1C=NC2(CC12)C#N,-2.5915150000000002,16
CC1COCC(C)C1C,-3.6722669999999997,25
CC(O)C(O)C(O)C#N,-2.720367,18
CNC(=O)C12CC(C1)O2,-2.75124,18
COCC1NC1C=O,-2.507399,17
CC(O)COC(C)C#N,-2.995369,20
OC1COC(=O)C1C=O,-2.456121,15
O=CC1NC11CC2CC12,-2.823333,18
CCC1NC(=O)C=C1C,-3.132305,20
COC1=NC(C)=C(C)N1,-2.930144,19
CN=C(C=O)N(C)C=N,-2.693192,18
CN=C1OC(C)=C(N)O1,-2.615488,17
N=C1CNC(CO1)C#N,-2.518399,16
CN=C1OCC2NC12C,-2.8777600000000003,19
N=C1CN=CN1,-1.6856529999999998,11
OC1C2CC(C3CC3)C12,-3.206196,21
CCC1(NC1C#N)C=O,-2.693041,17
CNC12CN=C3NC1C23,-2.650456,18
CC1C2COC1COC2,-3.184451,21
COC(=O)N1N=CC=N1,-2.241416,14
CC1CC2C(=O)CC12O,-2.969347,19
CCC(CO)(CO)C#C,-3.142303,21
CC1C2CCC11OCC21,-3.198731,21
COC1=C(C)OC(C)=C1,-2.990497,19
CC1(O)CC2C3C1CN23,-3.046578,20
CC1C2CC11OC(=N)C21,-2.750631,18
CC#CC1(C)OCC1C,-3.219107,21
C1C2NC1C1=NNN=C21,-2.3461309999999997,15
CC1CC(CO)O1,-2.474123,17
NC1=CN=CC(N)=C1F,-2.421316,15
CC1N=COCC2NC12,-2.860481,19
CC1(C)OC2C1NC2=N,-2.8634,19
O=CNC(=O)CC1CN1,-2.6184950000000002,17
CC1OCC1C(C)=O,-2.730448,18
C1CC1C1CCCCO1,-3.453901,23
COCC(C)OCC=O,-3.064439,21
CC(O)C1C(C#C)N1C,-3.004697,20
CC(OC(C)(C)C)C=O,-3.38288,23
CNC1=C(O)N=C(O)O1,-2.34554,15
CCC(CO)CN1CC1,-3.434255,24
N=C1NC(=O)C2CCC12,-2.737157,17
O=C1CC2OCC2O1,-2.271339,14
N#CC1NC2CC2C=C1,-2.771805,17
CN(C)C(=O)C(C)(C)O,-3.19985,22
CC12CC3OC1CC2O3,-2.981671,19
CCC(C)N1C=NN=C1,-3.005499,20
CC1CC=CC2CCC12,-3.554881,23
NC1=C(CC#N)NN=C1,-2.435003,15
CC1=C(COCC1)C#N,-2.904837,18
CC1(OC=O)C2CC1O2,-2.635077,17
O=CN1CC1,-1.492962,10
CN=C1CCC(=O)CO1,-2.81245,18
CC12CC1C(=O)CO2,-2.53939,16
COC1CC(CO)CO1,-3.086008,21
CC(C)C1(C)CNC1=O,-3.302665,22
NC1=CC=NOC1=O,-1.9726089999999998,12
CC(=O)C(O)(C=O)C#C,-2.470761,15
OC1(CN2CCC12)C#N,-2.6524289999999997,17
OCCC12CC(O1)C2O,-2.825316,19
COCC1CCO1,-2.448309,17
O=CN1CC2OC(=O)C12,-2.318486,14
CC1=CCOCOCC1,-3.161269,21
CCC1C(O)C1CO,-2.91011,20
CC1=NOC(=N)C=C1,-2.232204,14
OC1=C2C=CCC2=CN1,-2.713453,16
CCCC1(O)C(O)C1O,-3.065418,21
CCC1CC2(CC2)O1,-2.982388,20
CC(O)C12NC1CC=C2,-3.063147,20
OCC(O)C(=O)CO,-2.372689,16
O=CN1N=CC=C1C#C,-2.288367,13
CCNC(=N)C(O)C#N,-2.718447,18
CC1C=C(CN1C)C#N,-2.990621,19
COCCCOC=NC,-3.152622,22
OC1C2CN2C(=O)C1O,-2.5108230000000002,16
CCCC1COCC=C1,-3.461031,23
CC1(C)CC2(CC2)O1,-2.991429,20
CC1C2C(O)C2C1=O,-2.519343,16
OCC1=CN=CC=C1F,-2.502903,15
NC(=O)C12CC1OC=N2,-2.441165,15
OC1C2C3CC2(N3)C1=O,-2.454716,16
NC1=NC2CCC2C1=O,-2.7196800000000003,17
CC(=O)CN1C=NC=N1,-2.540227,16
CN=C1NC=CNC1=O,-2.5416689999999997,16
CC1(N)C2NCC12C#N,-2.75475,18
OC1CCCC1C1CO1,-3.162826,21
O=CCC12NC1C1OC21,-2.48897,16
CC1CCC1OCC=O,-3.155468,21
O=CCOC1=CN=NO1,-2.08205,13
C#CCNC1=CN=NO1,-2.234184,14
CC(CCCO)NC=O,-3.213189,22
N=C1OCC2(NC12)C=O,-2.403528,15
CC1=CC2CC(C2)C=C1,-3.3464679999999998,21
OCC12CC3(CC3)C1O2,-2.913712,19
CN1CCC(=O)C1,-2.398428,16
CC1(C)CC1(O)CC=O,-3.170535,21
C#CCNC1=CNC=C1,-2.7566319999999997,17
OCC1C(O)COC1=N,-2.7253629999999998,18
N#CC1=C(N=NO1)C#N,-1.7069869999999998,9
OC1=CC(=CN1)C#N,-2.104172,12
CC1(O)C2CC2C1O,-2.708462,18
CN1C(=O)NCC1(C)C,-3.146456,21
CN=C1OC2(CC2)C1N,-2.853142,19
CCC12CC1OC(N)=N2,-2.900506,19
CC1=CC2OC2C1=NO,-2.5376440000000002,16
C1CN1C1=CN=NC=N1,-2.377302,15
CC1(CC#C)CC(=O)N1,-2.871038,18
CC1C2C(C)CC12C#N,-3.1529059999999998,20
CC1=CCOC2CC12,-2.803184,18
CC1OCC2CC12CO,-3.168571,21
CCC(CO)COC=O,-3.104559,21
CC1CN=COC1C,-2.85161,19
CC#CC1C=CC2NC12,-2.911299,18
O=C1CC2=C(O1)C=NN2,-2.242354,13
C1CNC2=C(C1)OC=C2,-2.905002,18
CC1NC1(C#C)C#C,-2.424105,15
CC1COCC1N1CC1,-3.240468,22
CC1(CCNC=O)CC1,-3.285281,22
CC(C)C12NC3C1OC23,-2.968326,20
OC1C2CNC(=O)C1O2,-2.522763,16
OCC1CCC2CN2C1,-3.250009,22
O=C1C=COC=C1,-1.9277039999999999,11
CCC(C)C1=NNN=C1,-2.999895,20
COC1C2CC(O)CC12,-3.157876,21
C#CC1COC1C1CO1,-2.689134,17
OC1C=CC2C3C1CN23,-2.840278,18
CCC12CC1C(C)C2=O,-3.256321,21
CC1=CCOC(=N)C1O,-2.810232,18
COC=NCC(C)C#C,-3.026344,20
CC1CC=C(C)C2CC12,-3.556549,23
CC1(CC1)C1NC1CO,-3.229306,22
C1CC(C1)C1CC=CC1,-3.543838,23
O=C1C2NC2C=C1C#C,-2.439957,14
CCC12CC(C1O)C2=O,-2.943654,19
CCOC1OCC2OC12,-2.859363,19
CC1CCC(C)C=C1,-3.326762,22
OC1=CNC(=O)OC1=N,-2.186271,13
CCCC12CC1C(=O)O2,-2.97627,19
CC(C)(C)C1CC(=O)N1,-3.306067,22
O=CC12CC1CC1CN21,-2.847194,18
CC(=O)CC(=O)OC=N,-2.550559,16
O=CC1=CC(=O)C2OC12,-2.293745,13
C[NH+]1CCC1(C)C([O-])=O,-2.975472,20
OCC1CNC(=O)C1,-2.593628,17
C1OC1C1OC2CC12,-2.452692,16
OC1=CN=C(N1)C1CO1,-2.413766,15
OC1CC1N1C=CC=C1,-2.879704,18
NC(C#N)C#CC(N)=O,-2.3069319999999998,14
OC12C3CC1C(=O)OC23,-2.492485,15
CC1N(C)C2CC2C1=O,-3.069606,20
CC1CCC(CO)C1,-3.234331,22
OC12C(OC1=N)C2C#N,-2.179241,13
OC1C2COC(O2)C1O,-2.615037,17
COC12CC3COC1C23,-2.925761,19
OCC1(O)C2NCC12O,-2.647163,18
O=CNC1C2C3NC3C12,-2.619524,17
O=C1OC2C3NC=C1C23,-2.35637,14
CC(C)C(O)C#N,-2.411838,16
CCCC(=O)C(N)=O,-2.601656,17
CN(C)C(=O)C#C,-2.1729,14
CNCC1=NOC=N1,-2.245164,15
CC1COC(=N1)C1CO1,-2.779441,18
CCC1C2C3OC3C12O,-2.881234,19
CC1C2CC(=O)C1N2C,-3.064257,20
OC1(CC1)C1CC1C#C,-2.9959700000000002,19
CC1C2CC1(C2)C1CC1,-3.484066,23
N=COC12CC1NC2=N,-2.455346,16
CC1(O)CC2(CC2)C1O,-3.154757,21
CC12NC1CC1OC21C,-3.044885,20
CC1CC(O)C2OC12,-2.731251,18
C#CC1COC=N1,-1.9646789999999998,12
CC1C2NCC12C#N,-2.503403,16
OC1C2CC2C2(O)CC12,-2.949888,19
CN1C=NC2=C1CCO2,-2.704129,17
OC1CC2C3CC1CC23,-3.282881,21
CCC1C(O)C(C)C1=O,-3.182067,21
OC1C2C3OC2C13,-1.9945469999999998,13
CC1=CC(=O)C(O)=CN1,-2.643092,16
OCCCC(C=O)C=O,-2.899127,19
CC(C)C1CC1CCO,-3.643786,25
CC1=CC(=N)N=CN=C1,-2.601146,16
OC1(CCC=O)CCC1,-3.173437,21
OCC12CC3OC(C1)C23,-2.922284,19
NC1=CC=C(F)N=C1O,-2.344832,14
OCCN1N=CNC1=O,-2.457825,16
CCC1N2C3CC2C13C,-3.273717,22
C1CNC2=COC=C2C1,-2.900727,18
NC1=CC2=C(N1)C=NO2,-2.299125,14
CNC(=O)C(=O)CCO,-2.743658,18
O=C1CN2CCC12,-2.154366,14
CC1=NC2=NON=C2O1,-1.9736259999999999,12
CCC1=CCCCC1,-3.325999,22
CC1(CC1)C(CO)CO,-3.351374,23
CCOC(=O)C#CC#C,-2.537354,15
CCC1=NOC(=O)N1,-2.1917619999999998,14
CC12NC3(C=O)C1OC23,-2.488575,16
O=CC1CC=CC1C#C,-2.844648,17
CC(C)CC1=CN=NN1,-2.995854,20
CC(O)CCN1CC1,-2.99632,21
O=C1C2OC2C1CC#C,-2.507171,15
NC(=O)CC(O)CC=O,-2.750018,18
N=C1ON=NC(=N1)C#N,-1.6777440000000001,10
CC1(C)C2OC2C1(C)C,-3.430037,23
CC#CC1(CN1)C(N)=O,-2.672719,17
OC1C2CC1(CC=O)O2,-2.632062,17
CCC(=O)C(O)CC=O,-2.917181,19
NC1=C(NN=C1O)C#N,-2.155228,13
OC1=CC(=CC=N1)C#C,-2.512892,14
[O-]C(=O)C1C2CCC1[NH2+]2,-2.764025,18
CC1(C)NC11CCC1O,-3.244047,22
CC1COCOC=NC1,-2.9813229999999997,20
CC1=C(O)N=NOC1=O,-2.11145,13
CC(C#N)C1NC1C,-2.7312000000000003,18
CCC1N=COC1(C)C,-3.303102,22
O=C1COCCC1C#N,-2.6213189999999997,16
CC1(C)NC1CCC#N,-3.177763,21
CCC12C3C4CC1C4N23,-3.085338,20
CC1=CC(=O)CNC1,-2.658188,17
CN1N=CC2=C1C=NO2,-2.273281,14
CCC1OC(C)C2OC12,-3.164806,21
CN1N=CC(=N)C=N1,-2.131603,14
CC#CC1COCCN1,-3.036741,20
CC12COC11CC(C1)O2,-2.896613,19
O=CC1CC1(C=O)C#C,-2.544585,15
CC#CCC1CC(C)O1,-3.217957,21
CCC1(CC1C=O)OC,-3.156478,21
CN(C=O)C1C2CC1C2,-3.041207,20
N#CCCOC1COC1,-2.764777,18
COC=NC(C)(C)C#C,-3.025622,20
NC1=NC(C=O)=CC=N1,-2.372509,14
C1N=CNC2=CNC=C12,-2.6306950000000002,16
OC1=NC(NC=N)=NN1,-2.165474,14
CC(C)C12CC1N1CC21,-3.273586,22
CNC(=N)C(=O)OC=N,-2.4490439999999998,16
CC1=NC(=CO1)N1CC1,-2.689639,17
CC1=C(N)C(N)=CN1,-2.574878,17
NC1=NNC(OC=O)=N1,-2.081822,13
CCC1(CC)CCCC1,-3.96521,27
OCC1COCCC=C1,-3.167634,21
NC12CC1(OC2=O)C#N,-2.20666,13
CC1=CC(=CN=C1)C#C,-2.786834,16
CCN1C2CC(=O)C12,-2.5963760000000002,17
CCN=C(C=O)N(C)C,-3.073011,21
CC12CC1(C)C1CC1O2,-3.237867,21
O=CCC1=CCN2CC12,-2.859813,18
CC1C2C3C1OC23C#N,-2.621655,16
CC(O)(CC=O)C1CO1,-2.879146,19
O=CCOC(=O)C1CO1,-2.404649,15
OC1=C(NC=O)C=CN1,-2.455581,15
O=C(OCC#N)C1CN1,-2.414767,15
CC1=C2NCCC2=NO1,-2.67553,17
OCC(=O)C(O)CC#N,-2.533474,16
OC1CC1(C#C)C1CN1,-2.793309,18
COC1OCC=C1CO,-2.878759,19
CN=C1CN=C(C)N1C,-3.011001,20
CC(O)CC1OCC1C,-3.359139,23
OC12CC(C1)(OC2)C=O,-2.677891,17
OC(COCC=O)C#C,-2.638421,17
OCC#CC1NC1C=O,-2.5289770000000003,16
CC1(CN1CC=O)C#N,-2.675642,17
CC1C2C3C4N2C1C34O,-2.786065,18
CC12C3N4CC1C4C23O,-2.782888,18
CC(O)(CC#N)C1CN1,-2.888708,19
CC1=CC(OCC1)C#N,-2.894851,18
O=C1OCOCC2CN12,-2.50027,16
CNC(=O)C(CO)OC,-2.91671,20
O=C1NC2C=CCC2=C1,-2.724926,16
O=C1NC=CC(=N1)C#C,-2.315327,13
O=CCC#CC1CC1,-2.579323,16
CN=C1NC(O)=NN1C,-2.52158,17
CC1CC11CCC=C1C,-3.551413,23
C1C2C1C1CC2COC1,-3.249898,21
NC1=C(CCO)NC=C1,-2.91634,19
CCC1(CO1)C1(C)CO1,-3.131764,21
OC1COCCC1C#N,-2.814439,18
CC1=C(C)C(C)(O)CC1,-3.491191,23
C1C2C1C13CC21OC=N3,-2.590691,16
O=CCCC1(CN1)C#C,-2.818991,18
CN=C(C)OC1(C)CC1,-3.257188,22
CC12CC3C4C(CC13)N24,-3.151359,20
COC1=C(C)C=C(C)O1,-2.993628,19
NC1=CN=CN=C1,-1.951168,12
OCC1=NC=C(F)N=C1,-2.312774,14
CC1C2C(O)C2NC1=O,-2.815794,18
CCC1=NC=C(F)N=N1,-2.3804119999999998,15
CN=C1OC=COC1=N,-2.396464,15
CC(C)C1C(CO)N1C,-3.432029,24
O=C1CC2(CC2C#N)C1,-2.681102,16
CC1CN=C(NC=O)N1,-2.753521,18
OC1=C(CC#N)C=CN1,-2.5451509999999997,15
NC1=NC(=[NH2+])[N-]C=C1O,-2.394502,15
CCC12C3CC1C(=O)C23,-3.034356,19
O=CN1C2CC(C#N)C12,-2.473964,15
OC1CC1C1(CN1)C#C,-2.789669,18
OC1CC2CCC1C2,-3.045671,20
CC(=O)C1OC1(C)C#N,-2.5986700000000003,16
CC(C(N)=O)C1(O)CC1,-3.012768,20
CNC1=C(C)C(N)=NO1,-2.6945449999999997,18
CC12CC1C(=N)NC2=O,-2.741257,17
C1NC2=C(C=NO2)C=C1,-2.486239,15
OC1=NC2=C(N1)OCO2,-2.11675,13
O=CCC1C2C3C1CN23,-2.8118119999999998,18
CCC1=CC2CCC2C1,-3.551192,23
NC(=O)OC1=NNN=C1,-2.075559,13
CC1OC2C3COC3C12,-2.905389,19
CC1OC1C1=CNC=C1,-2.88915,18
CCN1N=NC=CC1=O,-2.507408,16
CC(O)C1CN=CO1,-2.565026,17
CN1CC2C1C=CC2=O,-2.874454,18
NC(=O)C1CCCOC1,-3.033778,20
NC(=O)C1=C(N)OC=C1,-2.475927,15
OC1(CN2CC1C2)C#C,-2.80853,18
CCCC(C)(C)CC=O,-3.674836,25
CC12CC3(O)C(O1)C23O,-2.620626,17
CC1OC2CC(O1)C=C2,-2.982167,19
CC(C)C(C)C1(C)CO1,-3.644387,25
CC(C)C1=NON=C1,-2.413442,16
CCCC(OC=N)C#N,-2.898314,19
CN1C2C1C(C=O)C2O,-2.737662,18
OCC12C3CCC1CN23,-3.043553,20
N=C1C=COC=NC1=N,-2.30903,14
COC12CCC1C1OC21,-2.8942509999999997,19
CC#CC(O)COC=N,-2.750689,18
CCC1OC(=N)C1(C)O,-2.997426,20
C1C2OC3CC12COC3,-2.935456,19
OCCC1CCC=CC1,-3.474539,23
COC1=C(C)N=C(O)O1,-2.529947,16
CC1CC1(O)CC(N)=O,-3.017045,20
OCC1C2COC12CO,-2.835092,19
CC1(C=O)C2NC2C1=O,-2.567257,16
CC12CC3C4C(C13)N4C2,-3.113206,20
N=C1OC23CC(OC2)C13,-2.476715,16
CC12OCC=C1C1CC21,-3.005267,19
CC12CN3C4CN1C4C23,-2.871903,19
CCC(C)(C=O)C#N,-2.662404,17
CCOC(=O)C1(C)CO1,-2.898149,19
OCC1C2CC1N1CC21,-3.010279,20
COC1CN(C=N)C1=O,-2.596953,17
CC1=C(C)C(=CN1)C#N,-2.8436500000000002,17
CCN=C(N)C(=O)C#C,-2.667814,17
CC1=CCCOC1C#C,-3.029019,19
COC(=O)C1(C)COC1,-2.894011,19
C1OC2COC1C=C2,-2.526072,16
N#CCC12C3C4C(C13)N24,-2.471088,15
CNC1=CN(C)C=N1,-2.569492,17
CC(=O)OC1CC2CC12,-2.979374,19
OC1=CN=C(F)C=C1,-2.07209,12
CC1CC(O1)C1CCO1,-3.136927,21
CCNC1=CNC=C1O,-2.905449,19
C1CC2C1C1CCC21,-3.047881,20
CC1=NN(CC=O)C=N1,-2.53842,16
OC1CN=CN(C1)C=O,-2.637604,17
CC#CC#CC#C,-1.981547,11
CCC1N=COC1=O,-2.398653,15
CC(CC1(C)CC1)C#N,-3.368149,22
CC(CO)COC(C)=N,-3.19683,22
C#CC12OC3CC1C2C3,-2.829611,17
COC1CC2OC(=N)C12,-2.752553,18
C1OCC23C4C5C(C24)C135,-2.722889,17
N#CC1CC2(CO2)C=C1,-2.681344,16
C#CC1CC2(CC12)C#C,-2.851516,17
O=C1OCC=C1C1CC1,-2.807535,17
OC1CC2COC2C1=O,-2.688023,17
C1CC23OC2COC3O1,-2.6747769999999997,17
CCN1CCC1(C)C#N,-3.172077,21
CC1CN=C2C(O)CN12,-2.870994,19
NC1(COC(=O)C1)C#N,-2.459197,15
CC1(CO1)C1OCC1=O,-2.6593809999999998,17
CC1CNC=CC(=N)O1,-2.898864,19
C#CC12OC1C1OCC21,-2.460713,15
CC1=CC2(O)COC1C2,-2.981555,19
CC1CC1(C)OC1CC1,-3.415131,23
COC(=O)C1(O)CCC1,-2.9077219999999997,19
CN(C)C(=N)C(=O)C#C,-2.650194,17
CCC1COC11CC1,-2.977993,20
OC1C2OC3(CC3)C12,-2.460574,16
CN(C=O)C1(CC1)C#N,-2.705711,17
CC1CNC(=O)CN1C,-3.118983,21
CC1COC(C=C1)C#N,-2.890854,18
OC12CC1(O)C=CCC2,-2.976683,19
CC12CN1CC1NC1C2,-3.130026,21
N=C1OC(=NC=C1)C#C,-2.281372,13
OCCC1(CC1)C1OC1,-3.126067,21
O=CC12NC1CC1OC21,-2.557667,16
CC1(CN1)C1=CN=CO1,-2.693765,17
CC1CC2OC12CC#N,-2.8580259999999997,18
OCCC1CN1CC#N,-2.859979,19
C#CC1(OCC=C1)C#N,-2.444097,14
CC12CC(O)(C1)C(=N)O2,-2.801327,18
CC(C)(CO)NC=O,-2.774539,19
COCC1(C)CC1CO,-3.338701,23
CC(=O)C1=CC=CC=C1,-2.9438269999999997,17
OC1=NNN=C1C#N,-1.6971,10
CC1(C)CC(O)C2CC12,-3.469652,23
CC(O)C#CC(N)C#N,-2.661293,17
CNC(CC#N)C#N,-2.367043,15
CCC1C2C3C=CC2N13,-3.08481,20
CC(=O)OC1CC2OC12,-2.679192,17
CC(C1CN1)C(=O)C=O,-2.775389,18
CC12CC1C1(CO1)CO2,-2.939507,19
CC1COC(CO)OC1,-3.090713,21
OCC1C=CC2CC1C2,-3.25453,21
O=CC1C2CC(=O)C1N2,-2.5819739999999998,16
C1C2N1C1COCC=C21,-2.803823,18
CC#CC1CC(C)O1,-2.772522,18
CC#CC(C)C1CC1O,-3.215837,21
C1C2OC1C1CCCC21,-3.256137,21
C#CC1=CC2COC1C2,-2.831616,17
OCC1C2NC2C1C#N,-2.659102,17
CNC1=CN=CN=C1C,-2.833375,18
CC1C(O)C1C1(C)CO1,-3.130939,21
CCC1CC(=O)C2CN12,-3.077195,20
CN1C2CC1(C)C2O,-2.756027,19
CC1(OC(=O)C1O)C#C,-2.479184,15
OC1C=CNC(=O)C1O,-2.548289,16
CNC(=N)NC(=O)OC,-2.665642,18
O=C1CCC1CN1CC1,-3.039324,20
CC1C=CCC(O)C1=O,-3.005073,19
COC1C2CCCC1O2,-3.152832,21
OCC1CC2C3C1CN23,-3.03709,20
CC1(O)CCC1(C)O,-2.93011,20
O=CC1=CN2C3CC1C23,-2.6406,16
CC1C2CC1(C)C2(C)C,-3.701315,25
NC1=COC(O)=NC1=N,-2.259595,14
CN1C=C(N=C1N)C#N,-2.46102,15
O1C=CC=CN=CC=C1,-2.644199,16
CC(C)(C)C1(CO1)C#C,-3.210433,21
CC12CC3(O)C1C2C3O,-2.931804,19
CC1C2CCC2C1(C)O,-3.437149,23
CC12CN3C(C=C1)C23,-2.676889,17
CC1(O)CC(CO)C1O,-3.080791,21
CCC1C2CC1N=CO2,-3.070109,20
CC1CC=CC1(C)C#C,-3.331135,21
O=C1NC(=CO1)C1CO1,-2.328121,14
CN1CC1CC=O,-2.357794,16
CC1CC2(CN3CC23)O1,-3.010668,20
N=C1OC(=O)C(=O)C=C1,-2.158512,12
CC1(NC1C1CC1)C=O,-3.047301,20
OCC12CC1NC2C#N,-2.651036,17
CC12NCC1OC2CO,-2.940928,20
OC1=NOC(CC#N)=C1,-2.219023,13
ON=C1CC2CC2(O)C1,-2.75236,18
OCCC1=C(O)N=CO1,-2.534648,16
OC1C(=O)C2NCC12O,-2.469725,16
O=CC1CC1CCC#N,-2.887867,18
N#CC1(CCC1)C1CO1,-2.85587,18
ON=C(CC#N)C1CC1,-2.6509489999999998,17
CN1C2CC3OC2CC13,-3.052236,20
N#CC1OCCCCO1,-2.791663,18
CC1CC2CC11CCC21,-3.469388,23
CC12OC3CC1N1C3C21,-2.852361,18
C(C1CO1)C1CCC1,-2.977397,20
CN1N=CC(=O)N=C1C,-2.528838,16
COC1CC(CO1)=NO,-2.66263,18
CC12CCCC1(N2)C#N,-2.994084,19
CC1(CCC#N)CN1,-2.730854,18
N=C1NC=CC(=O)C1=O,-2.238049,13
C1C2C1C1OC2C=C1,-2.588904,16
CC1CC2(C)CC1C2,-3.30742,22
C1OCC11CN=CO1,-2.334007,15
CC1=C(O)N2CCC2=N1,-2.687668,17
CC12CC=CC1C(=O)N2,-2.9162369999999997,18
N#CC1C2C3CN1C23,-2.270106,14
CCOC12CC1CC2O,-3.131667,21
