smiles,output
NC(=O)NC(=N)CC=O,-2.477656
OCC1C2OC1C2O,-2.370635
CC(=O)C1(C)CN1C=O,-2.801192
CN1C2C3CC3C(O)C12,-3.014143
CCCOCC1CC1,-3.187271
CC1C(C#N)C1C#N,-2.355398
CC12CC1COC2C#C,-3.018922
CC1(C)OC11CC2OC12,-2.918549
CNC1=NC(OC)=NN1,-2.529199
C1C2C3CC4OC4C2C13,-3.00989
COC1CCCC1C=O,-3.182725
OCCOC(C#C)C#N,-2.542845
CC1(C)C(O)C1(C)C#N,-3.086917
O=CCCC1=NNC=N1,-2.5411159999999997
CC1(OC1CO)C(N)=O,-2.722594
O=CCC#CCN1CC1,-2.809438
CC1=C(N)C(O)=C(N)N1,-2.73236
CC1=NCC(=N)OCO1,-2.618526
COC1=NOC=NC1=N,-2.184987
CC12CC3NC3C1(C)N2,-3.150822
CC1C2C1N1C2C1(C)C,-3.267212
CC1=CN=C2CC=CN12,-2.82163
CCCC1=CON=C1O,-2.7883139999999997
OC1C=CC23CC12CC3,-3.025908
COC(=O)C1=CC=CN1,-2.658461
O=C1CCC11NC1C#N,-2.47493
OC12CC3OC(C13)C2=O,-2.452577
OC1C2CC3N2C1C3=O,-2.548761
CC(C)(CO)C=O,-2.50289
CC1OCC11C2COC12,-2.897707
CCN=C1C=NON=C1,-2.4173109999999998
OC1C2NC2C2CC1O2,-2.755013
COCC12CC1OCO2,-2.840667
N1N=NC2=C1N=CN=C2,-2.052598
O=C1CC2=C(C1)N=NN2,-2.32484
CC#CC1C(C)C1C#N,-2.941724
CC(CCC#C)CC=O,-3.238068
CNC1=C(C)C=C(O)N1,-2.910973
CCC12CC3C(C1)N3C2,-3.366657
C1C23CCC12OCC3,-2.773081
CC1CC2(O)C1CC2=O,-2.965557
CC1=C(N)ON=N1,-1.805003
NC1=NC2C3OC1C23O,-2.361929
CC1=C(CO)OC(N)=N1,-2.644959
CC1CCC=CCOC1,-3.45051
C#CC1N2CC1(C2)C#N,-2.478944
O=C1NC(=CO1)C1CC1,-2.625579
CC1C2N1C(C#C)C2=O,-2.60544
N=C1C=CN=CC=N1,-2.145412
CN1CC(C1)C(=O)C=O,-2.770485
CCCCC1(O)CC1O,-3.356392
CC(C)C1(C)CC1C=O,-3.464302
CC1CC1(CCO)C=O,-3.170839
CC1C2C3C4C(N13)C24C,-3.076562
CC1OC2(CC2)C1(C)O,-3.146444
OC1=NC2=C(OCO2)O1,-2.000302
CC1OC(C)(C)C1(C)C,-3.661721
NC1COC1=NC1CC1,-2.852904
CC(OCC1CC1)C#C,-3.192097
CCC1(O)CN2CC12C,-3.236795
CC1OC(CCO)C1=O,-2.883247
N=C1OC=COC1=N,-1.962396
OCC1CC2OC1C2=O,-2.673189
CC1CC2(CO2)CC1=O,-2.987948
O=C(CC#C)OC1CC1,-2.747259
CC1CC2CCC2=C1C,-3.5363569999999998
N=C1N=CNC=NC1=N,-2.233521
O=C1COCCC1C#N,-2.6213189999999997
COC1CNC(=N)C1=O,-2.6077909999999997
CCC1(CCO)CC1C,-3.645323
N=COC1CCC(=O)O1,-2.553357
N1N=CC2=C1N=CN=C2,-2.2637140000000002
CC1(O)CCC2CC12,-3.028574
OCCC1OC2CC12,-2.680273
CC(C)(O)C1(C)CCC1,-3.659881
O=CN1C2CCC12C=O,-2.572409
OCCC12CC1CC2O,-3.142776
COC1C2CN2C1=N,-2.383245
CN=C1ON=CC(=O)O1,-2.095559
CNC1=NNC(=O)O1,-2.012223
CC1C2C3CC(=O)C2N13,-2.834584
OCC12CN1CC21CC1,-3.008554
CN1C(O)=CC(C)=C1N,-2.9174379999999998
C1CC11C2CC1OC2,-2.773609
CC1OCC1CCC=O,-3.160975
CC1(C)C=CC2OC12,-2.811266
CCC1CN1CC(N)=O,-3.091136
CC1=CC2C3C2C(=O)C13,-2.858888
CC#CCC1CC(O)C1,-3.222442
CCC1CC23CC(C2)N13,-3.224608
CCC1CC11CCCO1,-3.448354
OCC12OC1CC21CC1,-2.911361
CC1=C2NCC2OC1=O,-2.587193
COCC1CC1(C)CO,-3.3397959999999998
CC1CCCCC=C1,-3.317716
O=C(CC#C)C1COC1,-2.726937
CC1C2N1CC21COC1,-3.001877
CC1(O)C2CN2C1=O,-2.326809
OC1C2OC2C1=O,-1.7665000000000002
CC1C2CC2(C)C1(C)C,-3.728844
CC(C)(C)C(=O)C1CN1,-3.272104
CC12CC3C(C=CC1)C23,-3.338554
CCC(C)OCC(C)C,-3.857395
CC1CC2COC12CO,-3.141483
NC1=CC(=O)N=CN=C1,-2.328235
CC1CCC(=O)C11CO1,-2.9833100000000004
OCC(O)C1CC1C=O,-2.8802849999999998
CC1C(CO)CC1C#N,-3.082268
CN1C=C(C)C(CO)=N1,-2.9081669999999997
NC(=O)CN=COC=O,-2.3623659999999997
CC1C2COC1C2O,-2.708847
OC1CC2(OCC12)C#C,-2.702203
OC1CCOC(=O)C=C1,-2.718597
CC(C)(C#C)C(=O)CO,-2.957454
C1CC2OC3C4C(C24)C13,-3.053442
CCCC1CCC1(C)O,-3.65848
O=C1OCC2OCC=C12,-2.517068
O=C1NC2COC2CO1,-2.528385
O=C1OCCC2CCN12,-2.818364
OCC(C#N)C#CC#N,-2.2818680000000002
CNC1CCNC1C#N,-2.990686
CC1C=CC(O)C1=O,-2.561354
CCOC1CN=C(N)O1,-2.8275639999999997
OC12CN3C1CC23,-2.0999309999999998
N#CC1(CO1)C1CO1,-2.105584
O=CC1CC11CN=CO1,-2.59115
CC#CC1C2CC1C2C,-3.269845
CC1(CCC11CC1)C=O,-3.244558
CC1C=CC2=CNC=C12,-3.003315
CC1C2CC(CO)C12,-2.979717
O=CC1(CC#N)CO1,-2.148003
CC(O)CC1=CCOC1,-3.173148
COC(=O)NCC(N)=O,-2.591656
ON=C1CC(O)C(O)C1,-2.682769
OC12COC1C(=N)OC2,-2.492357
COCC1CC(C)C1C,-3.63097
C1CC1C1CC=CCO1,-3.246457
CC1CN2C=CN=C2C1,-3.025216
CCOC(=N)OCC,-2.753935
CCCC(=O)CO,-2.5011200000000002
COCCC(C)(O)C#C,-3.126081
CC(C)(O)C1CC1(C)C,-3.654506
C#CC1=C(C=NN1)C#C,-2.333148
OC1CC(OC=O)C1=O,-2.416894
CC1OCC2OC3C2C13,-2.930078
O=CC1OCCC=C1,-2.540984
CC1C2CC2(C#C)C1C,-3.289709
O=CC1(CN1)C1COC1,-2.743496
CC1(O)CCC(O)CC1,-3.406925
CCCC1=CCOC1=N,-3.102469
CN=CN(C=N)C=O,-2.281151
NC1=COC(=N)NC1=O,-2.27553
O=CC1C2COC=NC12,-2.58657
COC1=COC(=O)C=C1,-2.520805
NC1(CC#N)C(O)C1O,-2.598519
OC1CC(C#C)C11CN1,-2.802299
O=C1COC2CCOC12,-2.70649
C#CC12CC3=CCN1C23,-2.604238
O=C1OC23CC12CCC3,-2.776251
CC1(C)CCC(=O)C1O,-3.218378
NC12C=CCC1OC2=N,-2.70022
C1OC1C1=COC=C1,-2.326985
CN=C1CCC(CO)O1,-3.003068
NC1=CN(C=C1)C1CC1,-2.9779999999999998
CC1=C(CC=O)NN=N1,-2.517214
CC1C(NC=O)C1(C)O,-3.001726
CCCCC(O)C#CC,-3.433439
OC1=CC(=CN1)C1CO1,-2.595085
OC12CC1C(=O)CNC2,-2.7889809999999997
NC1=C(N=NN1)C1CC1,-2.585618
CCC1(CC1[NH3+])C([O-])=O,-2.943335
NC(=O)C(O)(C=O)C#C,-2.304074
CC(O)C1NC1CC#C,-3.015614
NC1=NN=C2NN=NN12,-1.800081
ON=C1C2OC1C1NC21,-2.282384
CC1CC(C=C1)=NO,-2.612812
CCN1C=NN=N1,-1.905082
O=CC12C3C1C1CC3N21,-2.598506
CC1(CC2CN12)C(N)=O,-2.886811
CCC(C1CO1)N1CC1,-3.212281
CN=C1N=NN(C)N=N1,-2.130276
COC(C)C1=CC=NN1,-2.896331
C1COC2=C(N1)N=NO2,-2.181053
CC1(CC#N)CC1O,-2.6381300000000003
C1C2CC11C3OC3CC21,-2.975067
CC1(CO1)C(=O)CC#N,-2.600062
O=C1CC2(CN2)C2NC12,-2.664135
CC1=NN(CC#N)C=N1,-2.443094
CC1OC1CC(C)(C)C,-3.648203
CC(CNC=O)OC=N,-2.827684
CN(CC=O)CC(N)=O,-2.825579
CCC(C(C)=O)C(N)=O,-3.046098
O=CN1CCC1C1CC1,-3.062197
CCC1(CC1)C#CC,-3.066904
C1CC11CC2OCC12,-2.759754
C1NC1C1(CO1)C1CO1,-2.705775
OC1COC11COC1,-2.397103
COC1=NNC(=O)N1,-2.011949
CC(=O)N1CC1C#N,-2.255197
CC1=C(N=CN1)N(=O)=O,-2.181344
CC12CC1CCCC=C2,-3.543875
C1C2N1C13CC21C=CC3,-2.870947
OCC12CN=C3OC1C23,-2.446732
OC12CC1(O)C1CN1C2,-2.751401
O=C1C2OC2C11CC1,-2.283105
OCC1CCCC1,-2.788834
CC(O)C1C(O)C1(C)C,-3.362313
OC1CC(O)C(C1)C#N,-2.82249
CC12NC1CC2(C)C,-3.086737
C1C2CC3C4NC4C1N23,-2.916959
OCC1C2C3C(O)C2C13,-2.896567
CN1C2CC2OCC1=O,-2.787855
C1C2C3C4OCC3N1C24,-2.828783
CC1C(O)C=CN1C=O,-2.822973
NCC(N)(C#N)C#N,-2.175684
CC1C2OC1(C)CC2C,-3.457217
C1C2C3C4CC1OC2C34,-3.060176
CC(C)C12CC1C(=O)O2,-2.979564
CC1(CO1)C(O)C1CO1,-2.84247
COCC(=O)CN1CC1,-2.941379
CC1C2CCC(CO)N12,-3.250013
OCC1CCC11CCC1,-3.431298
C1CC2OCC3NC23C1,-3.066509
NC1(C#N)C2CC1O2,-2.187013
CC1CC2C3NC3C12C,-3.297189
CCC(O)(C=O)C(C)=O,-2.915358
NC1C(NC1=O)C(N)=O,-2.46877
CCC1OCC1(O)C#C,-2.920032
CC#CC1CC1CC#N,-2.939345
OC1C2N3CCC3C12O,-2.702122
CC1C2(C)NC2C11CN1,-3.106349
OC1(CC1CC#C)C#C,-2.7747919999999997
CN1C(=N)NC=NC1=O,-2.383802
OC1C2OC(=O)C12C=O,-2.196816
OC1COCCC1C=O,-2.90372
CC12C3C4C(C13)N24,-2.157087
CC1OC2(C)C1C2(C)C,-3.4327550000000002
C1CC2(C1)C1CC2C1,-3.040502
CCC(=O)CC(C)(C)O,-3.4077159999999997
CC1C2OC2C1C1CO1,-2.906033
CC1C2C3N2CC1C3=O,-2.889597
C#CC(OC1CC1)C#C,-2.746572
CCCN1C=CC=C1O,-3.104737
C1CC1C12COCC1O2,-2.939909
CC1=NC=CN=C1N,-2.405375
O=CCOC=NCC#C,-2.539476
OCC1C2CC3CC1C23,-3.214061
NC1=NC=C(F)N=C1N,-2.248564
CN(C)C1=CC(=O)NC1,-2.923611
O=CCC1=CON=N1,-1.945028
O=CN1C2CC(C#C)C12,-2.612141
CC(=O)CN1C2CCC12,-3.035713
CCC12CC3CN(C1)C23,-3.300233
NC1CC1(OC=N)C#N,-2.4833790000000002
C1CCC2=CC=NN2C1,-3.01635
O=C(C#C)C1=COC=N1,-2.191711
CCC1(OC1C)C(C)O,-3.364762
CC(O)(CO)COC=O,-2.826901
CC1(CCCC#N)CC1,-3.3693210000000002
OC1C2C1C(=O)C2C#N,-2.388428
CC1COC2=NNN=C12,-2.495102
CC1C2C3C(CO)N2C13,-2.977903
C1CC23CC4CN(C12)C34,-3.077659
CN=C1OC(=O)C=C1,-2.196087
NC1=CC(=O)C2OCC12,-2.604295
C#CCC1(COC1)C#C,-2.7678849999999997
CCC1OCCC1C,-3.227586
CNC1=NC=C(C)C=C1,-3.030671
CC12CC1C(=O)OCO2,-2.711547
CC1CC2OC(C1)C2O,-3.169474
CCC1OC(=O)CC1C,-3.229974
CC(=O)C1CCOC1=O,-2.755316
CC1(CO1)C1C2CC1O2,-2.879089
CCN1CC1(CN)C#N,-2.964876
CCC1(C)CCC=C1C,-3.769851
O=CC12CCC1C2C#N,-2.675056
C1CC23CCC12C1OC31,-2.965581
OCCOC1=CN=CN1,-2.620647
CC(O)C(CCO)C#C,-3.141781
OC12COC(C1)OC2=O,-2.4531739999999997
CC(O)C1(C)CC1C#N,-3.087889
CCC1(O)C2CN2C1=N,-2.850316
CC12CC(CC1CO)O2,-3.161911
CC1(C)OC2COCC12,-3.171737
CC(C)(C)C1=CN=CO1,-3.115626
COC(CN(C)C)C#N,-3.063477
C#CC#CC12CCC1N2,-2.655871
CC1CCC2CC12C#C,-3.32305
CNC1=NNN=CC1=N,-2.399591
O=C1NC2C1CC21CO1,-2.566409
CC1CN2C3CC12C=C3,-3.050659
CC1(N)C(N)C1(C)C#N,-2.990585
OC(C#C)C1=CNN=C1,-2.468251
O=CC1C2CCCN12,-2.617425
CC1C2C3C=CC2C13,-2.853261
CC(O)C1CCC1C,-3.210135
CCNC(=O)C(=O)OC,-2.7564830000000002
C1CC11COCC11CC1,-3.227394
CCCOCCC#N,-2.840148
O=CNC1C2C3NC3C12,-2.619524
OC1C2CC11OCOC21,-2.603287
OC12COC1C(C2)C#C,-2.704783
OC1=NC=CC(=N)C=N1,-2.321406
OCC12OC3C(C13)C2O,-2.626376
CC1OC2C(O1)C2C=O,-2.672517
C1C2CCC3=C2N1N=C3,-2.713306
C#CC12CC1(CO2)C#N,-2.409413
CCOC1COC(=O)O1,-2.650748
CC1N(C)C2CC2C1=O,-3.069606
C1OC23COC2CC=C13,-2.71482
CC1(C)N2CC11OCC21,-2.901993
CC1C=C(C)CCC1=O,-3.301633
CC1COC2=C1N=NN2,-2.4842779999999998
CCC12OC(C1C)C2O,-3.11776
CC1=CC(O)COC1=N,-2.811517
O=CNCC1=CN=NN1,-2.3443709999999998
CC1=NOC(=O)C(N)=N1,-2.240421
CC12CN3C1C1(CN1)C23,-2.84626
NC(=O)OCC#C,-1.9131420000000001
CC1(C)CN2C3CC1C23,-3.332221
OC1COC1=NCC#C,-2.533317
N#CCC1C2COCC12,-2.880808
CC1CCCN1C(C)=O,-3.322425
CC1COCC1(C)C#N,-3.10027
CCC1(CCN1)C#N,-2.728665
CN1C(C#C)C(O)C1=N,-2.639119
C1CC2OCOC3C1C23,-2.961099
C#CC1CC1C1CCC1,-3.283712
N#CCN1CCC1C#N,-2.5882389999999997
OCC1CCC(O)C1,-2.946789
OC1C2CCC1C1CC21,-3.265919
CN(C)C(CC#N)C#N,-2.80256
N=C1OC=C(C=N1)C#N,-2.135318
C1CN2C3C4NC4C1C23,-2.92702
CN(C(N)=O)C(=O)C=O,-2.383915
OC1CC1C1=NOC=N1,-2.386892
CC(C)(CNC=O)C#N,-2.9389440000000002
C1CC1N1CC1,-2.174923
O=C1C=CC2C3OC3C12,-2.559831
NC12CNC1C2C#N,-2.309837
CCC(=O)C(C)CC=O,-3.203832
OC12CC3C1N3C2,-2.122936
CC12OC(OC1=N)C=C2,-2.60225
OC1CC(O)C2(O)CC12,-2.890491
NC1=NC2=C(OC=N2)O1,-2.036685
CN1CC2CC2NC1=O,-2.916614
CCN(CC)C(=O)OC,-3.221047
CC1CC1C12CC1OC2,-3.194358
CC1=NNC=C1NC=O,-2.55187
O=CC(=O)OCC1CN1,-2.497545
COC=NC1C2CC1O2,-2.700154
CC1OC1(C#C)C1CN1,-2.791583
CC(C#N)(C#N)N1CC1,-2.580202
CN=C1CCC(O1)C#C,-2.852277
O=C1CC2C3C4C3C1C24,-2.842729
O=CC1(CNC=N1)C=O,-2.428516
CNC(CO)C#N,-2.203827
CN1C2CCC(O)CC12,-3.252126
OC1C=CC2C3CN2C13,-2.815318
CCCC12CCC1CO2,-3.428454
CCC1OC(C)C=C1C,-3.475146
CCN1C=NOC1=O,-2.180977
CC1CC2(CC2)CC=C1,-3.552567
OCC12CC1(CC2)C=O,-2.956134
CC1C2C(C#C)C2C1O,-2.9974879999999997
O=CNC1=CC=NC=C1,-2.566809
CN1CC=C(C)C(=O)C1,-3.094157
COCCC(=O)N(C)C,-3.190963
CC(C)N(C=O)C(C)=N,-3.119743
CC1C(C#C)C1(C)C,-3.066643
CCC12CC1C(C)C=C2,-3.548494
CCC(N)C(=O)NC=O,-2.846668
C1OCC2CC1OC=N2,-2.809514
C1C2CC34COC23C1N4,-2.7624459999999997
OC1CC2C3N2C1C3=O,-2.5749269999999997
CC1COCC2(CO2)C1,-3.161498
NC1=NC(=O)C(F)=NO1,-1.802753
CC1NC(=O)C(=C1)C#C,-2.694145
CC(C)C1CCOCO1,-3.380121
CNC(=O)C1OC1C#N,-2.419025
CCC1NC1C#C,-2.416666
CC1NC(C)(C)C1=O,-2.8375589999999997
CC1CC2CC2(C1)C#C,-3.31684
CC1CCOC1CC=O,-3.188454
O=C1CNC2C3OC2C13,-2.535989
OC12CN=C3C1C1C2N31,-2.352896
C1NC2=CN=NN2C=C1,-2.400579
OC(C=O)C12CC1CC2,-2.953597
C1N=C2C3NC3C3C1N23,-2.493894
CCC#CCCCC=O,-3.241034
CC1=CC(CO)CCC1,-3.481161
NC1C(N)C1(O)C#N,-2.250428
CC(O)C1=NOC(=O)O1,-2.236386
C1CC11CC=CCO1,-2.804623
CC1(C)C(O)C1O,-2.472424
CC1(C)C=CC2NC12,-2.907199
NC1=CC(=O)ON=C1,-1.9679600000000002
CN=C1OC(N)=CC=N1,-2.526465
CC(O)C(O)CCC=O,-3.098953
O=CCC1(CC1)OC=O,-2.697041
CCC1CC2CC12O,-2.988012
CN=CN(C=O)C=O,-2.187359
N=C1CC(C=O)C(=O)N1,-2.472256
NC(=O)C1C2CC(=O)N12,-2.4154109999999998
CC1COC2CN1C2,-2.792202
CC1=NC(=O)C=C(N)N1,-2.571094
NC1=CC=C(O)OC1=N,-2.442807
CC1C2OC2C(C)C1=O,-2.993864
CCC1NC1(C=O)C#C,-2.824217
NC1=NNC(C=O)=N1,-1.91913
CC1=CC2=NC=NN2C1,-2.626664
CC#CC(C)(N)C#N,-2.517636
CC1(C)CC(C)(O)C=C1,-3.485859
CC1C(OC1=O)C(N)=O,-2.570566
O=CNC1=NOC(=O)N1,-1.966302
OCC1=CN=C(F)N=C1,-2.320122
OC1C2C3C4C3C1CC24,-3.050933
CC12C3CC1COC2C3,-3.244054
OC12CC3C1CC23O,-2.469031
CC1CC(C)=CC(=O)N1,-3.133858
CC1=COC(=O)N=C1N,-2.475159
C1OC11COCC2OC12,-2.643313
O=C1C2CC3CC2OC13,-2.786783
CC1(CO)C2NC2C1=O,-2.758873
C1CN1C1C=CC2OC12,-2.8149480000000002
O=C1CC23COC12CN3,-2.501703
CC1=CNN=C1C(N)=O,-2.570917
CN1C2C3C4=CCC13C24,-2.794314
CC12COC1CO2,-2.246569
CC1C=CCC(O)C=C1,-3.264488
CC1C2C(O)C1C2C#C,-2.971628
CCC12C3C4C(N14)C23C,-3.047636
CC(=O)CC(=O)CCO,-2.9213389999999997
OC1CC2C1OC21CC1,-2.915705
CCCC(C)(C#C)C#N,-3.147607
O=CC1OCOC11CC1,-2.666799
C#CC1=CC2(CN2)CC1,-2.917981
CN1N=C(C)C(C)=N1,-2.564075
N=C1OC=CN=C1,-1.817154
COC(=O)C1CCCC1,-3.219771
CC1C(C)C1C(O)C#N,-3.073244
NC1=CC(=O)C=CO1,-2.1936
CCCC(O)C(C)C,-3.424806
OC12CC1C1CCC2C1,-3.260958
OCC1CNC(=O)O1,-2.312623
COC1CNC1=NC,-2.6094
OCC12CC3C1N3C=N2,-2.650845
CC1COC1C(C)=O,-2.725474
CC(C)C1C(O)C2CN12,-3.230543
CCC(C)C1OC2CC12,-3.416235
OCCC1(CCC1)C#C,-3.212733
C1CC11C2CC1C21CO1,-2.957251
OC1C=CC2OC12C#C,-2.524621
CC(C)COC(C)C=O,-3.374396
CC1CC2=CNC=C2C1,-3.2057539999999998
CC#CC(C)C(C)(C)C,-3.731198
CC1CN(CC(C)=O)C1,-3.261055
O=C1NCCCC11CC1,-3.113087
CN=COC(=O)CN,-2.379565
CC(C#C)(C#N)C1CC1,-2.928317
N#CCC12COCC1N2,-2.687451
CC#CC(C)NC(N)=O,-2.906611
O=C1CCC2CCC1C2,-3.313277
CC1CCC2(C)CCC12,-3.759191
NC1=CON=CC1=N,-2.031835
CN1CC11CCC2NC12,-3.127791
OC1=NC(=O)NC(=N)N1,-2.129315
COC1=CC(CO)=CO1,-2.692017
CC(CC(=O)C#C)C#N,-2.674005
O=CC1CCNC1=O,-2.403043
CN=C1ON=NC(C)=N1,-2.26334
CCC(C)C1(C)CO1,-3.201614
OC1C2CC(OC12)C#N,-2.583031
CC(O)(CO)C#CCO,-2.855115
CC1(C)CC2NC12CO,-3.234898
CC1CCC2CC12CO,-3.464752
CC1(CO)CC1C(N)=O,-3.015108
NC1C(OC1C#N)C#C,-2.441263
CC12COC3C1N2C3=O,-2.5708320000000002
CC1CC(O1)C1(C)CC1,-3.432893
CC1C2C=C(CN12)C=O,-2.866613
CC1(CN1)C1(C)CN1,-2.882765
CC1CC2(C)CC12,-2.836705
CCC1(O)CC2CCC12,-3.4346769999999998
O=CC1C=CC2CCN12,-2.85967
CCC1=C(C)C(=N)OC1,-3.109376
CC12NC3C1OC23,-2.082409
OC1CC23CCCC12N3,-3.03893
NC(=O)C12C3C4C3N1C24,-2.403838
CCC1N=C(C)NC1=N,-3.028035
OCC1=NC(O)=NO1,-1.879789
CCC12CC1(O)C(C)C2,-3.436973
OC1CCC2C1NC2=O,-2.822707
CC(C#N)C(C)(O)CO,-3.015148
CC1=COC(N)=NC1=O,-2.469914
CCCC(C)(CC)C#N,-3.5899900000000002
C1C2COC12C1COC1,-2.898414
CC1CNC2=CNN=C12,-2.798979
CC(CO)OC(C)C#N,-2.994706
C1C2C3C4OC4C=C1C23,-2.761895
C#CC#CC1=CC=CO1,-2.425002
CC(=O)C12CN1CC=C2,-2.8737269999999997
CC1(C)C2NC(=O)C12C,-3.077884
CN(C=O)C1CC1,-2.390241
CC(=N[O-])C1=[NH+]C=CN1,-2.471569
CC1C2C3(C)CC2(C)C13,-3.484535
CC1(CC1C#C)C1CC1,-3.283925
N=C1CC2(CC2C#C)O1,-2.620492
CC1(C)C=CCC2CC12,-3.554613
CC(C)(C)C(=O)NC=O,-3.0429
C1CN2C=CN=C2O1,-2.273904
CC12CC(O)C1(O)C2O,-2.8580069999999997
CCC12OC3CC1NC23,-3.032205
CC1OC(C#N)C1C=O,-2.58815
O=C1NC2C3CC3C2N1,-2.710276
OC1C2CCC1N=CO2,-2.81736
CC12NCC1(O)C2C#N,-2.66611
CC1=CC2(C)CC1C2=O,-3.062778
OCC1=CC=C(O)C=C1,-2.836595
NC1=NC2=C(N1)C=CO2,-2.341304
OC1CC1C(=O)OC=N,-2.518765
CC(=O)C12CC(C1)C=C2,-3.049665
CC1NCC2(OC12)C#N,-2.685389
CC1NC1C1(C)NC1C,-3.327166
OC1C2CC2C1C=O,-2.51035
NC1=C(F)C(=O)NN=N1,-1.903246
CC1(C)OC1(C)CC=O,-3.174312
O=C1CC=CC(=O)CN1,-2.643618
C1OC2C3CCC=C1C23,-3.030172
O1C2C1C1C=CC3C2N13,-2.627499
CC(C)(O)CC#CC#C,-3.01108
CC1N(C)CCOC1=O,-3.011725
CC(O)CC(C)(N)C#N,-3.10922
CC12CCC(O1)C21CO1,-2.939087
OC1C2OC3C2C13C=O,-2.435513
CC1NC(=O)C1CC#N,-2.72864
CC1COCC1C#C,-2.788255
NC1=NOC(N)=C1C#C,-2.276432
CCC1(CC1)C(C)=O,-3.027636
OCC1=CCN(C1)C=O,-2.814783
OC1(CN2CCC12)C#C,-2.788814
NC(=O)CCCCCO,-3.223099
CC(CO)C1=COC=C1,-2.9969859999999997
COC1=NNC(=N)C=N1,-2.309208
CC1(C)CC(CCO)O1,-3.365258
CC(O)C(C)C(C)=NO,-3.155854
CC1C(O)C1(C)C1CO1,-3.131823
CCC(CC(C)O)C#C,-3.433847
C#CC1C2NC1C2=O,-2.139183
CC1OC2CC12O,-2.24386
C1CC23CCC(CO2)C13,-3.229173
OC1C(NC1C=O)C=O,-2.489944
CC1C=CC2CC1C2,-3.104632
N#CC1NCC2CC1C2,-2.977629
CCC(O)CC(N)=O,-2.789556
CN=C1OCC1(O)CO,-2.6919839999999997
N=C1OC2C3OC12C=C3,-2.237242
O=C1C2NC1(C=C2)C#C,-2.412978
CN1CC2(CCO2)C1=O,-2.779786
CC(C)C1OC2CC12C,-3.423486
NC1C2CC1(NC2)C#N,-2.776569
OC1=CNC(=O)N=C1,-2.014319
OCC12CN(C1)CC2=O,-2.770806
CC1(C)CN2C(CO)C12,-3.223701
CC1CC(C#N)C2NC12,-2.989213
CC1(C)CNC(=O)OC1,-3.045617
CC1OCC1(O)C1CN1,-2.941815
CCCOCCC=O,-2.925968
CC(C)C(C)(O)C(C)O,-3.58811
O=C1OC2C(O1)C2C#N,-2.137752
CCN1C=NC(O)=C1N,-2.740934
O=C1OC2CCC1NC2,-2.835013
CCCCC(=O)C1CN1,-3.266312
C1C=CC2C=CC3C1C23,-3.154921
C#CC1C=CC2NC12,-2.462842
CCC12OC3CC1(O)C23,-2.910789
CC(=O)N(C=O)C(C)=O,-2.5717119999999998
C(C1CC1)C1=NNN=N1,-2.577827
CC1=CN=C(F)C(=O)O1,-2.217178
C1C=CC23OC4C2N1C34,-2.55359
CCC(C)CC#CC#N,-3.153245
CC1C2COC(=N)CC12,-3.074905
OCC12CN1CCCC2,-3.254912
COCC(C)CO,-2.6725820000000002
OC12CC(C1)C21CN1,-2.5554129999999997
C1CC(C1)C1C2CCC12,-3.495666
CC1CCCC2OC12,-3.021314
CCNC(CC=O)C#N,-2.9028400000000003
CC1OCC(CCO)O1,-3.091089
CCCC1(CN1)C(N)=O,-3.10707
CC1C2C3CC1C(=O)C23,-3.095406
OCC12CN1C(=N)C2O,-2.557606
CN=C(NC=N)C(C)=O,-2.71497
N#CC1C2NC1C21CC1,-2.69778
CC(C1CC1)C(=O)CO,-3.176221
O=C1CCCCC2OC12,-2.9793719999999997
COC12CC(C1)CC=C2,-3.247593
NC(=O)C1=CCC2CC12,-2.910932
CC(C)CC(C=O)C#C,-3.238863
CC1(CC2OCC12)C#C,-2.9899009999999997
CC1CC1C#CC#C,-2.632288
N#CC1NC1C1CC1,-2.5033339999999997
OC12CC1NC21COC1,-2.709151
CC1CCC(N)(C1)C#N,-3.20735
NC1=NNC(=O)C(=N)N1,-2.175307
CC12CCC1C(O)C=C2,-3.264544
CN1CC1C1OC1C#C,-2.766827
O=C1C2CC1(OC2)C#N,-2.385071
COC1CC1C(=O)CO,-2.869435
CC1COC(C)OC1,-2.942672
CC(O)C1(C)NC1C=O,-2.976934
CCC1=NNC=C1C#N,-2.636727
CC(C#C)C(C=O)C#C,-2.801236
COCC1CCNC1=O,-3.017766
CC(=O)C(C=O)C1CO1,-2.685359
C1OC1C12CC1C1CN21,-2.756878
C1C2C3CC=CCC2C13,-3.302482
OCC1(O)C2NC2C1O,-2.6642200000000003
O=C1CCC2=C1OC=N2,-2.441312
CCOC(CO)C#N,-2.549195
CN1CC1C12CC(C1)O2,-2.966938
C#CCOC1=NNC=C1,-2.458923
CC12CC3(CCO3)C1O2,-2.917904
CCC12CC3C1COC23,-3.224668
OC1COCCCC=C1,-3.165475
CC1=CC2NC1C21CO1,-2.805506
CC1=CC(CC1O)=NO,-2.772609
CC(=O)N1C=NC=C1N,-2.5630889999999997
CC1(C)C(C#N)N1C=O,-2.7003459999999997
COC1C(C)C1O,-2.451354
CNC(=O)COC(N)=O,-2.588901
OC1C2CC(O2)C11CC1,-2.936255
CC12NC1(CC2=O)C#C,-2.620349
CC1CC1C1(C)CO1,-2.98041
CC1NC(=O)C(=O)C=C1,-2.644023
O=CC(OCC#C)C=O,-2.443699
